,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5,NCP_cur,pop,PN,country,PNpop_c_norm
482,142.0,59.0,141.0,59.0,141.0,60.0,142.0,60.0,142.0,59.0,88.43476724703817,0.0,1680496.875,Russia,0.0035629116490402744
483,143.0,59.0,142.0,59.0,142.0,60.0,143.0,60.0,143.0,59.0,90.53367471712643,0.0,547981.125,Russia,0.0011618042037220063
484,160.0,59.0,159.0,59.0,159.0,60.0,160.0,60.0,160.0,59.0,90.37875299779327,0.0,57767.1015625,Russia,0.00012247513348593634
485,161.0,59.0,160.0,59.0,160.0,60.0,161.0,60.0,161.0,59.0,82.41839802613082,0.0,1298161.0,Russia,0.0027523008331864773
486,162.0,59.0,161.0,59.0,161.0,60.0,162.0,60.0,162.0,59.0,81.87466523592109,0.0,3307366.5,Russia,0.007012125286157144
487,163.0,59.0,162.0,59.0,162.0,60.0,163.0,60.0,163.0,59.0,85.92828146952391,0.0,2969138.5,Russia,0.006295029944202644
488,164.0,59.0,163.0,59.0,163.0,60.0,164.0,60.0,164.0,59.0,82.01118974396977,0.0,517851.4375,Russia,0.0010979246356176663
489,165.0,59.0,164.0,59.0,164.0,60.0,165.0,60.0,165.0,59.0,90.54782740574603,0.0,9035.69921875,Russia,1.9157071032166294e-05
490,-137.0,58.0,-138.0,58.0,-138.0,59.0,-137.0,59.0,-137.0,58.0,90.65096472523105,0.0,116115.8828125,United States,0.0002461835173071962
491,-136.0,58.0,-137.0,58.0,-137.0,59.0,-136.0,59.0,-136.0,58.0,89.91455841108278,0.0,287793.46875,United States,0.0006101663844671435
492,-135.0,58.0,-136.0,58.0,-136.0,59.0,-135.0,59.0,-135.0,58.0,85.15224538930745,1.0,609734.1875,United States,0.0012927901110115138
493,-134.0,58.0,-135.0,58.0,-135.0,59.0,-134.0,59.0,-134.0,58.0,87.44401341151692,537.0,945008.6875,United States,0.002026073673102134
494,-133.0,58.0,-134.0,58.0,-134.0,59.0,-133.0,59.0,-133.0,58.0,83.39661520547513,17.0,3837131.0,Canada,0.008136060153471113
495,-132.0,58.0,-133.0,58.0,-133.0,59.0,-132.0,59.0,-132.0,58.0,88.48240215726159,0.0,2971081.5,Canada,0.006299149402820552
496,-131.0,58.0,-132.0,58.0,-132.0,59.0,-131.0,59.0,-131.0,58.0,85.80409868571176,0.0,2717060.0,Canada,0.005760584782486649
497,-130.0,58.0,-131.0,58.0,-131.0,59.0,-130.0,59.0,-130.0,58.0,87.74337922851782,72.0,1532459.25,Canada,0.0032520781631622977
498,-129.0,58.0,-130.0,58.0,-130.0,59.0,-129.0,59.0,-129.0,58.0,91.26112756012866,0.0,842755.5,Canada,0.0017867711823282987
499,-128.0,58.0,-129.0,58.0,-129.0,59.0,-128.0,59.0,-128.0,58.0,89.8949976419771,0.0,699738.75,Canada,0.0014835536922137274
500,-127.0,58.0,-128.0,58.0,-128.0,59.0,-127.0,59.0,-127.0,58.0,89.75513614986313,0.0,617476.75,Canada,0.0013091456322405954
501,-126.0,58.0,-127.0,58.0,-127.0,59.0,-126.0,59.0,-126.0,58.0,98.95692274568356,0.0,98705.953125,Canada,0.0002092719899158267
502,-125.0,58.0,-126.0,58.0,-126.0,59.0,-125.0,59.0,-125.0,58.0,99.54102927573521,0.0,64351.734375,Canada,0.00013643556703468013
509,-118.0,58.0,-119.0,58.0,-119.0,59.0,-118.0,59.0,-118.0,58.0,79.50312566626698,2.0,251371.40625,Canada,0.0005330335867046721
510,-117.0,58.0,-118.0,58.0,-118.0,59.0,-117.0,59.0,-117.0,58.0,64.66268791607986,5796.0,1777547.125,Canada,0.004011470800663305
511,-116.0,58.0,-117.0,58.0,-117.0,59.0,-116.0,59.0,-116.0,58.0,69.04424962634968,3470.0,6586372.0,Canada,0.014109480928330535
512,-115.0,58.0,-116.0,58.0,-116.0,59.0,-115.0,59.0,-115.0,58.0,75.47224430322275,2021.0,3446905.0,Canada,0.0073926269046347875
513,-114.0,58.0,-115.0,58.0,-115.0,59.0,-114.0,59.0,-114.0,58.0,82.86702599297236,2971.0,2386433.5,Canada,0.005184061104812672
514,-113.0,58.0,-114.0,58.0,-114.0,59.0,-113.0,59.0,-113.0,58.0,83.87001174641168,0.0,2258349.25,Canada,0.004788047493647596
515,-112.0,58.0,-113.0,58.0,-113.0,59.0,-112.0,59.0,-112.0,58.0,83.24663681858713,0.0,2110018.5,Canada,0.004473563506829185
516,-111.0,58.0,-112.0,58.0,-112.0,59.0,-111.0,59.0,-111.0,58.0,84.03920277132396,0.0,1775757.75,Canada,0.0037648793445977384
517,-110.0,58.0,-111.0,58.0,-111.0,59.0,-110.0,59.0,-110.0,58.0,82.34246949923644,1530.0,1508077.0,Canada,0.0032614657328586573
518,-109.0,58.0,-110.0,58.0,-110.0,59.0,-109.0,59.0,-109.0,58.0,81.8986895520262,0.0,2106150.0,Canada,0.0044653623505022
519,-108.0,58.0,-109.0,58.0,-109.0,59.0,-108.0,59.0,-108.0,58.0,81.86492616865277,0.0,2207328.0,Canada,0.004679874602237967
520,-107.0,58.0,-108.0,58.0,-108.0,59.0,-107.0,59.0,-107.0,58.0,83.71208366569532,0.0,2239651.5,Canada,0.0047484053900073596
521,-106.0,58.0,-107.0,58.0,-107.0,59.0,-106.0,59.0,-106.0,58.0,82.0110496856543,0.0,2265618.75,Canada,0.004803459950890457
522,-105.0,58.0,-106.0,58.0,-106.0,59.0,-105.0,59.0,-105.0,58.0,84.7734492742107,0.0,2441445.5,Canada,0.005176239683544165
523,-104.0,58.0,-105.0,58.0,-105.0,59.0,-104.0,59.0,-104.0,58.0,83.63144140557802,0.0,2466188.25,Canada,0.005228698116234967
524,-103.0,58.0,-104.0,58.0,-104.0,59.0,-103.0,59.0,-103.0,58.0,84.80047390687048,632.0,2358269.25,Canada,0.005026382732462801
525,-102.0,58.0,-103.0,58.0,-103.0,59.0,-102.0,59.0,-102.0,58.0,85.35213016951427,0.0,2385197.5,Canada,0.00505698527884007
526,-101.0,58.0,-102.0,58.0,-102.0,59.0,-101.0,59.0,-101.0,58.0,86.29475212489278,1505.0,2545863.75,Canada,0.005460678148711252
527,-100.0,58.0,-101.0,58.0,-101.0,59.0,-100.0,59.0,-100.0,58.0,83.51752126009963,0.0,3087121.0,Canada,0.006545170976826042
528,-99.0,58.0,-100.0,58.0,-100.0,59.0,-99.0,59.0,-99.0,58.0,84.55044621151161,0.0,2813576.0,Canada,0.005965213535943136
529,-98.0,58.0,-99.0,58.0,-99.0,59.0,-98.0,59.0,-98.0,58.0,87.17210137385226,843.0,2726166.5,Canada,0.005815224483134987
530,-97.0,58.0,-98.0,58.0,-98.0,59.0,-97.0,59.0,-97.0,58.0,85.72199027857046,0.0,3052226.0,Canada,0.0064711882138451466
531,-96.0,58.0,-97.0,58.0,-97.0,59.0,-96.0,59.0,-96.0,58.0,87.13377452511871,0.0,3121582.75,Canada,0.006618235183221138
532,-95.0,58.0,-96.0,58.0,-96.0,59.0,-95.0,59.0,-95.0,58.0,91.41028906930549,0.0,3254781.75,Canada,0.006900637534454618
533,-94.0,58.0,-95.0,58.0,-95.0,59.0,-94.0,59.0,-94.0,58.0,88.70548491642299,0.0,3187838.0,Canada,0.006758706495930408
534,-93.0,58.0,-94.0,58.0,-94.0,59.0,-93.0,59.0,-93.0,58.0,89.21768154210942,0.0,2370713.75,Canada,0.0050262775028456705
535,-92.0,58.0,-93.0,58.0,-93.0,59.0,-92.0,59.0,-92.0,58.0,97.07628592547793,0.0,145506.828125,Canada,0.0003084968384374196
536,-78.0,58.0,-79.0,58.0,-79.0,59.0,-78.0,59.0,-78.0,58.0,82.224509860562,1402.0,611225.9375,Canada,0.0013546154679011469
537,-77.0,58.0,-78.0,58.0,-78.0,59.0,-77.0,59.0,-77.0,58.0,83.3310642463118,0.0,2406437.75,Canada,0.005102017873234824
538,-76.0,58.0,-77.0,58.0,-77.0,59.0,-76.0,59.0,-76.0,58.0,81.07993273494597,0.0,3444730.75,Canada,0.0073033586075441186
539,-75.0,58.0,-76.0,58.0,-76.0,59.0,-75.0,59.0,-75.0,58.0,75.44645818298305,0.0,3271527.0,Canada,0.006936140038016901
540,-74.0,58.0,-75.0,58.0,-75.0,59.0,-74.0,59.0,-74.0,58.0,69.8689699635016,0.0,3138631.5,Canada,0.00665438115342806
541,-73.0,58.0,-74.0,58.0,-74.0,59.0,-73.0,59.0,-73.0,58.0,82.1793457612759,0.0,1739816.0,Canada,0.0036886773107427853
542,-72.0,58.0,-73.0,58.0,-73.0,59.0,-72.0,59.0,-72.0,58.0,85.48979521029842,0.0,2644444.5,Canada,0.005606628762276327
543,-71.0,58.0,-72.0,58.0,-72.0,59.0,-71.0,59.0,-71.0,58.0,87.33109540720584,0.0,3030279.5,Canada,0.006424658260907471
544,-70.0,58.0,-71.0,58.0,-71.0,59.0,-70.0,59.0,-70.0,58.0,89.18538033233537,0.0,3156450.0,Canada,0.0066921591119371605
545,-69.0,58.0,-70.0,58.0,-70.0,59.0,-69.0,59.0,-69.0,58.0,90.08227159560901,68.0,1893682.125,Canada,0.004017746969552246
546,-68.0,58.0,-69.0,58.0,-69.0,59.0,-68.0,59.0,-68.0,58.0,90.69546921756596,192.0,1280568.0,Canada,0.002723054038949631
547,-67.0,58.0,-68.0,58.0,-68.0,59.0,-67.0,59.0,-67.0,58.0,90.94733587939167,0.0,609062.375,Canada,0.0012913058412439096
548,-66.0,58.0,-67.0,58.0,-67.0,59.0,-66.0,59.0,-66.0,58.0,91.38885509394208,0.0,1552459.25,Canada,0.003291452206053836
549,-65.0,58.0,-66.0,58.0,-66.0,59.0,-65.0,59.0,-65.0,58.0,90.65815291447798,0.0,2360675.75,Canada,0.005004995400114557
550,-64.0,58.0,-65.0,58.0,-65.0,59.0,-64.0,59.0,-64.0,58.0,86.4373179093146,0.0,3820383.5,Canada,0.008099800171274497
551,-63.0,58.0,-64.0,58.0,-64.0,59.0,-63.0,59.0,-63.0,58.0,82.45151957587957,0.0,2204562.5,Canada,0.004674011317210781
552,-62.0,58.0,-63.0,58.0,-63.0,59.0,-62.0,59.0,-62.0,58.0,81.88003663407926,0.0,8627.3408203125,Canada,1.8291288467246978e-05
554,-4.0,58.0,-5.0,58.0,-5.0,59.0,-4.0,59.0,-4.0,58.0,90.16986536393541,2151.0,1167982.0,United Kingdom,0.0025664287143514213
555,-3.0,58.0,-4.0,58.0,-4.0,59.0,-3.0,59.0,-3.0,58.0,89.6414407114377,18823.0,1027623.375,United Kingdom,0.002967144701209717
557,13.0,58.0,12.0,58.0,12.0,59.0,13.0,59.0,13.0,58.0,85.06714220423946,0.0,1615312.25,Sweden,0.0034625295007713656
558,14.0,58.0,13.0,58.0,13.0,59.0,14.0,59.0,14.0,58.0,84.86037931500005,124.0,966657.0,Sweden,0.0020546652442689057
559,15.0,58.0,14.0,58.0,14.0,59.0,15.0,59.0,15.0,58.0,81.54322323325081,44773.0,12066809.0,Sweden,0.027458771685989664
560,16.0,58.0,15.0,58.0,15.0,59.0,16.0,59.0,16.0,58.0,76.54576391584371,29293.0,25412904.0,Sweden,0.05510617794285106
561,17.0,58.0,16.0,58.0,16.0,59.0,17.0,59.0,17.0,58.0,82.04336386386724,27629.0,8760301.0,Sweden,0.01973040632217417
562,23.0,58.0,22.0,58.0,22.0,59.0,23.0,59.0,23.0,58.0,89.89933828748747,10022.0,550220.0625,Estonia,0.0015863182566251792
563,24.0,58.0,23.0,58.0,23.0,59.0,24.0,59.0,24.0,58.0,89.97533310063335,5935.0,512462.4375,Estonia,0.001335087121232415
564,25.0,58.0,24.0,58.0,24.0,59.0,25.0,59.0,25.0,58.0,89.69359025644465,56955.0,2777938.75,Estonia,0.00827520354751601
565,26.0,58.0,25.0,58.0,25.0,59.0,26.0,59.0,26.0,58.0,88.83044856356575,63104.0,3630561.25,Estonia,0.010340400783956958
566,27.0,58.0,26.0,58.0,26.0,59.0,27.0,59.0,27.0,58.0,84.49671786618462,76940.0,3305890.5,Estonia,0.010231570221092364
567,28.0,58.0,27.0,58.0,27.0,59.0,28.0,59.0,28.0,58.0,84.24520093059922,32793.0,1616055.5,Estonia,0.004799802902395187
568,29.0,58.0,28.0,58.0,28.0,59.0,29.0,59.0,29.0,58.0,87.38481636632748,54782.0,3398893.25,Russia,0.009500671965432202
569,30.0,58.0,29.0,58.0,29.0,59.0,30.0,59.0,30.0,58.0,91.51251557302813,70646.0,3836360.5,Russia,0.011092622978127386
570,31.0,58.0,30.0,58.0,30.0,59.0,31.0,59.0,31.0,58.0,85.24643516948181,76347.0,3307117.25,Russia,0.010209338777967413
571,32.0,58.0,31.0,58.0,31.0,59.0,32.0,59.0,32.0,58.0,85.50568667332846,93400.0,2666453.5,Russia,0.009565296178750684
572,33.0,58.0,32.0,58.0,32.0,59.0,33.0,59.0,33.0,58.0,86.3347445977262,46788.0,3250749.25,Russia,0.008851781197589626
573,34.0,58.0,33.0,58.0,33.0,59.0,34.0,59.0,34.0,58.0,86.2532354828632,87663.0,4196437.0,Russia,0.012568778670066881
574,35.0,58.0,34.0,58.0,34.0,59.0,35.0,59.0,35.0,58.0,84.7734230140424,105541.0,5663351.0,Russia,0.016427681783116398
575,36.0,58.0,35.0,58.0,35.0,59.0,36.0,59.0,36.0,58.0,83.46435746059213,41288.0,3788647.0,Russia,0.009761840981587408
576,37.0,58.0,36.0,58.0,36.0,59.0,37.0,59.0,37.0,58.0,80.48373027015207,42974.0,3703034.75,Russia,0.009650955220741534
577,38.0,58.0,37.0,58.0,37.0,59.0,38.0,59.0,38.0,58.0,79.5738900352626,21346.0,1750083.75,Russia,0.0046045099660863165
578,39.0,58.0,38.0,58.0,38.0,59.0,39.0,59.0,39.0,58.0,80.75894149928847,46378.0,3540422.75,Russia,0.00944876892426921
579,40.0,58.0,39.0,58.0,39.0,59.0,40.0,59.0,40.0,58.0,81.44477263628904,32913.0,2775223.0,Russia,0.0072624442047921935
580,41.0,58.0,40.0,58.0,40.0,59.0,41.0,59.0,41.0,58.0,84.57083540586919,26711.0,2680894.5,Russia,0.006802713191267748
581,42.0,58.0,41.0,58.0,41.0,59.0,42.0,59.0,42.0,58.0,82.32611527911985,35961.0,3500239.25,Russia,0.00892727070601166
582,43.0,58.0,42.0,58.0,42.0,59.0,43.0,59.0,43.0,58.0,81.24334188310515,25181.0,3548535.25,Russia,0.008578135069265514
583,44.0,58.0,43.0,58.0,43.0,59.0,44.0,59.0,44.0,58.0,83.0774064543814,20979.0,3581768.5,Russia,0.008472596193830765
584,45.0,58.0,44.0,58.0,44.0,59.0,45.0,59.0,45.0,58.0,85.29768750064952,18334.0,3560401.0,Russia,0.008316537210773679
585,46.0,58.0,45.0,58.0,45.0,59.0,46.0,59.0,46.0,58.0,84.83327548456529,33139.0,3435682.5,Russia,0.008672178613463666
586,47.0,58.0,46.0,58.0,46.0,59.0,47.0,59.0,47.0,58.0,83.66027855717017,23113.0,3581850.0,Russia,0.008562170275549251
587,48.0,58.0,47.0,58.0,47.0,59.0,48.0,59.0,48.0,58.0,81.92420192956715,23406.0,3665278.0,Russia,0.008751307436189288
588,49.0,58.0,48.0,58.0,48.0,59.0,49.0,59.0,49.0,58.0,87.36905114060417,34545.0,3837757.75,Russia,0.00958354480216124
589,50.0,58.0,49.0,58.0,49.0,59.0,50.0,59.0,50.0,58.0,85.29296905234463,196476.0,3940557.0,Russia,0.016583804400096068
590,51.0,58.0,50.0,58.0,50.0,59.0,51.0,59.0,51.0,58.0,86.59556792801658,64507.0,3883894.5,Russia,0.010936309143835105
591,52.0,58.0,51.0,58.0,51.0,59.0,52.0,59.0,52.0,58.0,84.60215447637334,45964.0,4120908.5,Russia,0.01066215643380219
592,53.0,58.0,52.0,58.0,52.0,59.0,53.0,59.0,53.0,58.0,80.98174422025818,53799.0,4355579.5,Russia,0.01148782737548971
593,54.0,58.0,53.0,58.0,53.0,59.0,54.0,59.0,54.0,58.0,79.44311843923695,156486.0,4451130.5,Russia,0.01599139161888399
594,55.0,58.0,54.0,58.0,54.0,59.0,55.0,59.0,55.0,58.0,79.8239983455567,58961.0,4244328.0,Russia,0.011468168362050678
595,56.0,58.0,55.0,58.0,55.0,59.0,56.0,59.0,56.0,58.0,82.68366565624159,80946.0,4796991.0,Russia,0.013560741931047934
596,57.0,58.0,56.0,58.0,56.0,59.0,57.0,59.0,57.0,58.0,86.84649581553879,186239.0,3986355.5,Russia,0.01625215476550104
597,58.0,58.0,57.0,58.0,57.0,59.0,58.0,59.0,58.0,58.0,87.62832176498335,208299.0,3718947.25,Russia,0.016609177828425522
598,59.0,58.0,58.0,58.0,58.0,59.0,59.0,59.0,59.0,58.0,86.77729416142273,116566.0,4108513.75,Russia,0.013592977981464074
599,60.0,58.0,59.0,58.0,59.0,59.0,60.0,59.0,60.0,58.0,86.03295920596429,170018.0,7626458.0,Russia,0.023290311783135807
600,61.0,58.0,60.0,58.0,60.0,59.0,61.0,59.0,61.0,58.0,85.70505434072281,408695.0,7494241.5,Russia,0.0330067774770561
601,62.0,58.0,61.0,58.0,61.0,59.0,62.0,59.0,62.0,58.0,87.66812321934212,95711.0,3893926.0,Russia,0.01226452583529692
602,63.0,58.0,62.0,58.0,62.0,59.0,63.0,59.0,63.0,58.0,87.22724495508758,27375.0,3696471.5,Russia,0.00898369273463613
603,64.0,58.0,63.0,58.0,63.0,59.0,64.0,59.0,64.0,58.0,86.0071866951608,15606.0,2342471.0,Russia,0.005620046306920006
604,65.0,58.0,64.0,58.0,64.0,59.0,65.0,59.0,65.0,58.0,89.17211503034338,3048.0,590831.0625,Russia,0.0013803382710132852
607,68.0,58.0,67.0,58.0,67.0,59.0,68.0,59.0,68.0,58.0,99.94989895605431,4.0,174014.015625,Russia,0.0003691317365327816
608,69.0,58.0,68.0,58.0,68.0,59.0,69.0,59.0,69.0,58.0,86.36244013259572,3546.0,1144456.25,Russia,0.0025749750354095895
609,70.0,58.0,69.0,58.0,69.0,59.0,70.0,59.0,70.0,58.0,85.40170632885412,2517.0,1076770.75,Russia,0.0023883731414085234
610,71.0,58.0,70.0,58.0,70.0,59.0,71.0,59.0,71.0,58.0,90.93481505407809,403.0,186674.5,Russia,0.0004126853863742241
611,72.0,58.0,71.0,58.0,71.0,59.0,72.0,59.0,72.0,58.0,92.36282813041585,189.0,223861.78125,Russia,0.00048256075826757946
612,73.0,58.0,72.0,58.0,72.0,59.0,73.0,59.0,73.0,58.0,99.6053921805785,8.0,142911.1875,Russia,0.0003033596039035775
614,75.0,58.0,74.0,58.0,74.0,59.0,75.0,59.0,75.0,58.0,81.37846211732447,9372.0,2140137.25,Russia,0.004929983102073238
615,76.0,58.0,75.0,58.0,75.0,59.0,76.0,59.0,76.0,58.0,81.41045276523805,1890.0,3479275.5,Russia,0.007455782194654996
616,77.0,58.0,76.0,58.0,76.0,59.0,77.0,59.0,77.0,58.0,81.2254875706182,1916.0,3538128.5,Russia,0.007581652220584524
617,78.0,58.0,77.0,58.0,77.0,59.0,78.0,59.0,78.0,58.0,81.27683135744141,2213.0,3556706.0,Russia,0.0076334728022778055
618,79.0,58.0,78.0,58.0,78.0,59.0,79.0,59.0,79.0,58.0,81.53345700729035,2189.0,3497907.0,Russia,0.007507815149218445
619,80.0,58.0,79.0,58.0,79.0,59.0,80.0,59.0,80.0,58.0,82.98178671311973,2345.0,3434004.0,Russia,0.007378868634804061
620,81.0,58.0,80.0,58.0,80.0,59.0,81.0,59.0,81.0,58.0,83.61808741199951,4319.0,3367701.25,Russia,0.00732098219925886
621,82.0,58.0,81.0,58.0,81.0,59.0,82.0,59.0,82.0,58.0,82.66907801525471,9696.0,3213727.25,Russia,0.007219706514339642
622,83.0,58.0,82.0,58.0,82.0,59.0,83.0,59.0,83.0,58.0,82.51609400789766,14893.0,3194550.75,Russia,0.007396757761697388
623,84.0,58.0,83.0,58.0,83.0,59.0,84.0,59.0,84.0,58.0,82.38698617327755,17337.0,3415505.75,Russia,0.00796758179053418
624,85.0,58.0,84.0,58.0,84.0,59.0,85.0,59.0,85.0,58.0,82.43341522795001,3648.0,3529129.0,Russia,0.007635124631680389
625,86.0,58.0,85.0,58.0,85.0,59.0,86.0,59.0,86.0,58.0,82.93025978894597,2947.0,3668468.25,Russia,0.007901168412191503
626,87.0,58.0,86.0,58.0,86.0,59.0,87.0,59.0,87.0,58.0,83.25310151452419,4344.0,3706213.5,Russia,0.0080396920999789
627,88.0,58.0,87.0,58.0,87.0,59.0,88.0,59.0,88.0,58.0,83.20843342358386,3976.0,3654826.5,Russia,0.007915347421755408
628,89.0,58.0,88.0,58.0,88.0,59.0,89.0,59.0,89.0,58.0,83.69717516404737,2240.0,3518000.75,Russia,0.007552534239114558
629,90.0,58.0,89.0,58.0,89.0,59.0,90.0,59.0,90.0,58.0,83.77331270211724,1628.0,3037145.25,Russia,0.006507404779443025
630,91.0,58.0,90.0,58.0,90.0,59.0,91.0,59.0,91.0,58.0,83.26520994986117,2243.0,4200038.5,Russia,0.008998711564822551
631,92.0,58.0,91.0,58.0,91.0,59.0,92.0,59.0,92.0,58.0,85.7368719968319,12301.0,4744781.0,Russia,0.010574902654232386
632,93.0,58.0,92.0,58.0,92.0,59.0,93.0,59.0,93.0,58.0,89.10219812163412,8871.0,3734256.5,Russia,0.0082887838254527
633,94.0,58.0,93.0,58.0,93.0,59.0,94.0,59.0,94.0,58.0,87.08784775312304,5492.0,3786639.25,Russia,0.008258301510940827
634,95.0,58.0,94.0,58.0,94.0,59.0,95.0,59.0,95.0,58.0,87.9208488715255,6363.0,3581095.5,Russia,0.007859005757797199
635,96.0,58.0,95.0,58.0,95.0,59.0,96.0,59.0,96.0,58.0,89.37262615332226,6547.0,3272773.5,Russia,0.007213011458450976
636,97.0,58.0,96.0,58.0,96.0,59.0,97.0,59.0,97.0,58.0,87.50034628533963,6550.0,2987059.75,Russia,0.006607387268830622
637,98.0,58.0,97.0,58.0,97.0,59.0,98.0,59.0,98.0,58.0,85.03745814805961,6564.0,2763984.75,Russia,0.006135031548340337
638,99.0,58.0,98.0,58.0,98.0,59.0,99.0,59.0,99.0,58.0,86.42059546495744,6155.0,2624705.25,Russia,0.005822583112968016
639,100.0,58.0,99.0,58.0,99.0,59.0,100.0,59.0,100.0,58.0,86.00169142322859,4868.0,2589313.5,Russia,0.0056936704732276034
640,101.0,58.0,100.0,58.0,100.0,59.0,101.0,59.0,101.0,58.0,86.00978122217141,4781.0,2596812.5,Russia,0.005705924590065188
641,102.0,58.0,101.0,58.0,101.0,59.0,102.0,59.0,102.0,58.0,83.2292034206541,4644.0,2610261.0,Russia,0.005728669951354908
642,103.0,58.0,102.0,58.0,102.0,59.0,103.0,59.0,103.0,58.0,88.25609940624636,4048.0,2640236.5,Russia,0.005767281159204993
643,104.0,58.0,103.0,58.0,103.0,59.0,104.0,59.0,104.0,58.0,83.26687470723387,3548.0,2839830.75,Russia,0.006169501196994303
644,105.0,58.0,104.0,58.0,104.0,59.0,105.0,59.0,105.0,58.0,86.4633989132801,304.0,447740.71875,Russia,0.0009620216281216839
645,106.0,58.0,105.0,58.0,105.0,59.0,106.0,59.0,106.0,58.0,97.45230782977099,0.0,149318.703125,Russia,0.00031659971341819294
647,108.0,58.0,107.0,58.0,107.0,59.0,108.0,59.0,108.0,58.0,99.59996286487876,4.0,132955.125,Russia,0.0002820550724181055
648,109.0,58.0,108.0,58.0,108.0,59.0,109.0,59.0,109.0,58.0,86.02685974562057,1775.0,1643774.875,Russia,0.00355943386531083
649,110.0,58.0,109.0,58.0,109.0,59.0,110.0,59.0,110.0,58.0,88.92429116219502,3395.0,2837064.75,Russia,0.006157227076709295
650,111.0,58.0,110.0,58.0,110.0,59.0,111.0,59.0,111.0,58.0,86.4409671987835,2988.0,2923794.0,Russia,0.006324078059212012
651,112.0,58.0,111.0,58.0,111.0,59.0,112.0,59.0,112.0,58.0,85.82597025669891,1940.0,3079668.25,Russia,0.006610625525279849
652,113.0,58.0,112.0,58.0,112.0,59.0,113.0,59.0,113.0,58.0,93.84373868033805,1040.0,3419796.25,Russia,0.007294083989274996
653,114.0,58.0,113.0,58.0,113.0,59.0,114.0,59.0,114.0,58.0,93.74408234602669,792.0,2859294.0,Russia,0.006095324932303941
654,115.0,58.0,114.0,58.0,114.0,59.0,115.0,59.0,115.0,58.0,88.43543966164464,30.0,1508266.375,Russia,0.00319903913331098
655,116.0,58.0,115.0,58.0,115.0,59.0,116.0,59.0,116.0,58.0,85.72576305649007,0.0,3538843.5,Russia,0.007502892101647292
656,117.0,58.0,116.0,58.0,116.0,59.0,117.0,59.0,117.0,58.0,90.77320880692612,0.0,3283279.5,Russia,0.006961057144247965
657,118.0,58.0,117.0,58.0,117.0,59.0,118.0,59.0,118.0,58.0,90.73488115458403,302.0,3025747.75,Russia,0.006427715449333297
658,119.0,58.0,118.0,58.0,118.0,59.0,119.0,59.0,119.0,58.0,92.51584842137659,481.0,2677396.0,Russia,0.005696644332800986
659,120.0,58.0,119.0,58.0,119.0,59.0,120.0,59.0,120.0,58.0,89.24480973323608,123.0,2799254.0,Russia,0.0059400138059321475
660,121.0,58.0,120.0,58.0,120.0,59.0,121.0,59.0,121.0,58.0,87.7501590368684,0.0,3462247.5,Russia,0.007340496809677535
661,122.0,58.0,121.0,58.0,121.0,59.0,122.0,59.0,122.0,58.0,89.87691320980498,0.0,3177219.5,Russia,0.006736193643982776
662,123.0,58.0,122.0,58.0,122.0,59.0,123.0,59.0,123.0,58.0,86.15605869282034,1035.0,2543479.75,Russia,0.00543592519038423
663,124.0,58.0,123.0,58.0,123.0,59.0,124.0,59.0,124.0,58.0,90.19422204315198,3318.0,2799025.75,Russia,0.006073354530838879
664,125.0,58.0,124.0,58.0,124.0,59.0,125.0,59.0,125.0,58.0,89.63821649705923,2683.0,3320216.0,Russia,0.007151746999748001
665,126.0,58.0,125.0,58.0,125.0,59.0,126.0,59.0,126.0,58.0,85.77542408800205,2080.0,3842819.75,Russia,0.0082345214556587
666,127.0,58.0,126.0,58.0,126.0,59.0,127.0,59.0,127.0,58.0,90.83988659691742,2069.0,3229497.75,Russia,0.006933715997242095
667,128.0,58.0,127.0,58.0,127.0,59.0,128.0,59.0,128.0,58.0,91.95541777838244,2069.0,2884992.5,Russia,0.006203311910317136
668,129.0,58.0,128.0,58.0,128.0,59.0,129.0,59.0,129.0,58.0,90.74289331301159,2080.0,2698752.25,Russia,0.0058089225147368515
669,130.0,58.0,129.0,58.0,129.0,59.0,130.0,59.0,130.0,58.0,89.9582513307807,2069.0,2650324.0,Russia,0.005705778634553849
670,131.0,58.0,130.0,58.0,130.0,59.0,131.0,59.0,131.0,58.0,90.74691311853029,2080.0,2653811.0,Russia,0.005713615166386689
671,132.0,58.0,131.0,58.0,131.0,59.0,132.0,59.0,132.0,58.0,88.89844156186466,1991.0,2693690.5,Russia,0.0057944511760384875
672,133.0,58.0,132.0,58.0,132.0,59.0,133.0,59.0,133.0,58.0,85.944790789964,814.0,3347652.5,Russia,0.007131638328052712
673,134.0,58.0,133.0,58.0,133.0,59.0,134.0,59.0,134.0,58.0,91.97286730953049,0.0,2747808.5,Russia,0.00582577632819572
674,135.0,58.0,134.0,58.0,134.0,59.0,135.0,59.0,135.0,58.0,92.01818030383858,0.0,2705943.5,Russia,0.005737016094001848
675,136.0,58.0,135.0,58.0,135.0,59.0,136.0,59.0,136.0,58.0,89.34175027839063,0.0,2644665.0,Russia,0.005607096256164771
676,137.0,58.0,136.0,58.0,136.0,59.0,137.0,59.0,137.0,58.0,88.38067604590147,0.0,1526323.875,Russia,0.003236041194331761
677,138.0,58.0,137.0,58.0,137.0,59.0,138.0,59.0,138.0,58.0,88.91748694797597,0.0,3237812.0,Russia,0.006864659056389134
